date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,r4_pred,category,champion_p_away,champion_p_draw,champion_p_home,r4_p_away,r4_p_draw,r4_p_home
2021-09-08,Hungary,Andorra,2,1,FIFA World Cup qualification,Budapest,Hungary,False,0,0,0,0,A_Both_Correct,0.9378986578040276,0.04732530132746521,0.014776040868507293,0.9401911241504579,0.04080533493983289,0.019003540909709155
2021-09-08,Honduras,United States,1,4,FIFA World Cup qualification,San Pedro Sula,Honduras,False,2,2,2,2,A_Both_Correct,0.23230211683270832,0.29541967554094023,0.4722782076263514,0.2124883253063696,0.32370034417709087,0.4638113305165395
2021-09-08,Canada,El Salvador,3,0,FIFA World Cup qualification,Toronto,Canada,False,0,0,0,0,A_Both_Correct,0.6290072236731304,0.23119609598694166,0.13979668033992793,0.6722625381769154,0.19265763662759267,0.13507982519549208
2021-09-08,Panama,Mexico,1,1,FIFA World Cup qualification,Panama City,Panama,False,1,1,2,2,D_Both_Wrong,0.2041550847097856,0.33143918098322406,0.4644057343069902,0.17174021339054377,0.3182400370579859,0.5100197495514702
2021-09-08,Costa Rica,Jamaica,1,1,FIFA World Cup qualification,San José,Costa Rica,False,1,1,0,0,D_Both_Wrong,0.6450615093754789,0.23949248347337437,0.11544600715114668,0.6814765075264881,0.20799908188551958,0.11052441058799237
2021-09-08,North Macedonia,Romania,0,0,FIFA World Cup qualification,Skopje,North Macedonia,False,1,1,2,0,D_Both_Wrong,0.31116948741473216,0.29568291976775113,0.3931475928175167,0.3651660900510672,0.2989688406424634,0.3358650693064694
2021-09-08,Armenia,Liechtenstein,1,1,FIFA World Cup qualification,Yerevan,Armenia,False,1,1,0,0,D_Both_Wrong,0.923553460535612,0.05449551236735406,0.021951027097034045,0.9150782349870862,0.05776399904073238,0.02715776597218141
2021-09-08,Poland,England,1,1,FIFA World Cup qualification,Warsaw,Poland,False,1,1,2,2,D_Both_Wrong,0.2226239674786008,0.2962627152068878,0.48111331731451146,0.2584274902924015,0.270030395572982,0.4715421141346166
2021-09-08,Albania,San Marino,5,0,FIFA World Cup qualification,Elbasan,Albania,False,0,0,0,0,A_Both_Correct,0.9707496095315729,0.021131330364126823,0.00811906010430024,0.9584399030121283,0.024729071296886763,0.01683102569098505
2021-09-08,Iceland,Germany,0,4,FIFA World Cup qualification,Reykjavík,Iceland,False,2,2,2,2,A_Both_Correct,0.17148878337138576,0.24664191164810798,0.5818693049805064,0.1967205030274795,0.27225505733942507,0.5310244396330954
2021-09-08,Wales,Estonia,0,0,FIFA World Cup qualification,Cardiff,Wales,False,1,1,0,0,D_Both_Wrong,0.8513169414831347,0.11461517394375738,0.034067884573107894,0.8235327381825396,0.12411791785779899,0.052349343959661274
2021-09-08,Italy,Lithuania,5,0,FIFA World Cup qualification,Reggio Emilia,Italy,False,0,0,0,0,A_Both_Correct,0.9201825238149768,0.04790185399612521,0.031915622188897985,0.944048571931791,0.03725067924050727,0.01870074882770178
2021-09-08,Northern Ireland,Switzerland,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,1,1,2,2,D_Both_Wrong,0.23620062149136897,0.32945496959779735,0.4343444089108336,0.2241344556263899,0.28914230554368126,0.4867232388299289
2021-09-08,Greece,Sweden,2,1,FIFA World Cup qualification,Athens,Greece,False,0,0,2,2,D_Both_Wrong,0.28371444097898535,0.3074262279520451,0.40885933106896943,0.24054713349682783,0.30312973681241584,0.4563231296907563
2021-09-08,Kosovo,Spain,0,2,FIFA World Cup qualification,Pristina,Kosovo,False,2,2,2,2,A_Both_Correct,0.058307476847580794,0.12671417869627868,0.8149783444561406,0.08206205461380435,0.15261627940477865,0.7653216659814169
2021-09-08,Guatemala,Nicaragua,2,2,Friendly,Antigua Guatemala,Guatemala,False,1,1,0,0,D_Both_Wrong,0.6448771291491588,0.2473832499908283,0.10773962086001285,0.6091318034909805,0.2635192602121904,0.1273489362968291
2021-09-08,Czech Republic,Ukraine,1,1,Friendly,Plzeň,Czech Republic,False,1,1,0,0,D_Both_Wrong,0.39904439884542603,0.3205279403977974,0.28042766075677644,0.39908048331787255,0.30689815320781494,0.29402136347431235
2021-09-08,Bulgaria,Georgia,4,1,Friendly,Sofia,Bulgaria,False,0,0,0,0,A_Both_Correct,0.5654404631572172,0.28281425614632516,0.15174528069645765,0.568751777828539,0.27538913624895006,0.15585908592251102
2021-09-08,Belarus,Belgium,0,1,FIFA World Cup qualification,Kazan,Russia,True,2,2,2,2,A_Both_Correct,0.03129346066137907,0.0702520057586239,0.898454533579997,0.04963838588158372,0.08564384620694658,0.8647177679114697
2021-09-09,Colombia,Chile,3,1,FIFA World Cup qualification,Barranquilla,Colombia,False,0,0,0,0,A_Both_Correct,0.5897991884486513,0.2705694532654313,0.1396313582859175,0.5525510601327067,0.26251085149626036,0.18493808837103282
2021-09-09,Paraguay,Venezuela,2,1,FIFA World Cup qualification,Asunción,Paraguay,False,0,0,0,0,A_Both_Correct,0.47556616884705466,0.2992320016112594,0.225201829541686,0.5282075966533477,0.26529082625217365,0.20650157709447864
2021-09-09,Uruguay,Ecuador,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False,0,0,0,0,A_Both_Correct,0.6250863299411559,0.2537026265263797,0.12121104353246454,0.5911680792481641,0.2804084655577987,0.12842345519403728
2021-09-09,Argentina,Bolivia,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,0,0,0,0,A_Both_Correct,0.8855462827418568,0.0913829077606917,0.023070809497451637,0.7633716054960328,0.18645239271129274,0.05017600179267459
2021-09-09,Brazil,Peru,2,0,FIFA World Cup qualification,Recife,Brazil,False,0,0,0,0,A_Both_Correct,0.6710326829104314,0.25908168923593117,0.06988562785363732,0.6177663287443149,0.282612819051136,0.09962085220454907
2021-09-24,El Salvador,Guatemala,0,2,Friendly,"Washington, D.C.",United States,True,2,2,0,0,D_Both_Wrong,0.44142520066976093,0.3185805686396849,0.23999423069055412,0.5118900417076317,0.29486775858227304,0.19324219971009524
2021-09-30,Egypt,Liberia,2,0,Friendly,Alexandria,Egypt,False,0,0,0,0,A_Both_Correct,0.767480936361581,0.17044226738428428,0.06207679625413467,0.6511018590133478,0.2560762527901317,0.09282188819652037
2021-10-01,Sri Lanka,Bangladesh,0,1,SAFF Cup,Malé,Maldives,True,2,2,2,2,A_Both_Correct,0.19003052428063721,0.23348058079485615,0.5764888949245066,0.2756013676140295,0.23230022633925204,0.49209840604671845
2021-10-01,Maldives,Nepal,0,1,SAFF Cup,Malé,Maldives,False,2,2,0,0,D_Both_Wrong,0.5094227656201037,0.2733671431776531,0.21721009120224316,0.4204248369948725,0.2638939292522365,0.315681233752891
2021-10-04,Bangladesh,India,1,1,SAFF Cup,Malé,Maldives,True,1,1,2,2,D_Both_Wrong,0.1219733693972545,0.2668447625812948,0.6111818680214508,0.10033464227635933,0.20205111911351648,0.6976142386101242
2021-10-04,Sri Lanka,Nepal,2,3,SAFF Cup,Malé,Maldives,True,2,2,2,2,A_Both_Correct,0.15049318507213025,0.23719551245541445,0.6123113024724552,0.15361221447799298,0.19839040785230655,0.6479973776697004
2021-10-06,Sudan,Guinea,1,1,FIFA World Cup qualification,Marrakesh,Morocco,True,1,1,2,2,D_Both_Wrong,0.22420016381943905,0.28261335796224585,0.49318647821831524,0.27066071045675866,0.2898620659995209,0.43947722354372043
2021-10-06,Morocco,Guinea-Bissau,5,0,FIFA World Cup qualification,Rabat,Morocco,False,0,0,0,0,A_Both_Correct,0.793286129272681,0.15786893965590634,0.04884493107141266,0.7960172967715938,0.14414553913841355,0.059837164089992706
2021-10-06,Bahrain,Curaçao,4,0,Friendly,Riffa,Bahrain,False,0,0,0,0,A_Both_Correct,0.6714771971919195,0.20332638902689268,0.12519641378118782,0.6316540532946542,0.2372265971101106,0.13111934959523533
2021-10-06,Jordan,Malaysia,4,0,Friendly,Amman,Jordan,False,0,0,0,0,A_Both_Correct,0.7108868208247586,0.19181446820787124,0.09729871096737015,0.772290759139783,0.15671979966280403,0.07098944119741307
2021-10-06,Sierra Leone,South Sudan,1,1,Friendly,El Jadida,Morocco,True,1,1,0,0,D_Both_Wrong,0.5630346895951371,0.2957500514050279,0.1412152589998349,0.6002738518720959,0.2585787797430004,0.14114736838490372
2021-10-06,Italy,Spain,1,2,UEFA Nations League,Milan,Italy,False,2,2,0,0,D_Both_Wrong,0.38265794871965986,0.3423061587358965,0.27503589254444366,0.36448344017621387,0.3407293419724306,0.2947872178513556
2021-10-07,Mali,Kenya,5,0,FIFA World Cup qualification,Agadir,Morocco,True,0,0,0,0,A_Both_Correct,0.5439203970590571,0.286940926545843,0.16913867639509989,0.7023747611096988,0.20130662142409714,0.09631861746620411
2021-10-07,Ecuador,Bolivia,3,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,0,0,0,0,A_Both_Correct,0.7726119108357492,0.16660484441467993,0.06078324474957088,0.6424316159698371,0.25567259842375306,0.10189578560640984
2021-10-07,Venezuela,Brazil,1,3,FIFA World Cup qualification,Caracas,Venezuela,False,2,2,2,2,A_Both_Correct,0.14513292383100274,0.312072721792557,0.5427943543764403,0.20352388043006497,0.2937798593437505,0.5026962602261844
2021-10-07,Paraguay,Argentina,0,0,FIFA World Cup qualification,Asunción,Paraguay,False,1,1,2,2,D_Both_Wrong,0.21833075728722431,0.3245192909283825,0.45714995178439305,0.22767763248938414,0.3441070558693005,0.42821531164131543
2021-10-07,Peru,Chile,2,0,FIFA World Cup qualification,Lima,Peru,False,0,0,0,0,A_Both_Correct,0.442998807968391,0.32497704130611704,0.232024150725492,0.52150664835398,0.26811058160114826,0.21038277004487177
2021-10-07,Tanzania,Benin,0,1,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,2,2,0,0,D_Both_Wrong,0.4012393224740326,0.3204493622908765,0.2783113152350909,0.4171107402167186,0.3205221170369324,0.2623671427463491
2021-10-07,Indonesia,Taiwan,2,1,AFC Asian Cup qualification,Buriram,Thailand,True,0,0,0,0,A_Both_Correct,0.6033935550721119,0.2025681813533179,0.1940382635745701,0.5803613625420762,0.19299099116181193,0.226647646296112
2021-10-07,India,Sri Lanka,0,0,SAFF Cup,Malé,Maldives,True,1,1,0,0,D_Both_Wrong,0.9069442258073742,0.06172425695056483,0.03133151724206075,0.8767433356965839,0.0807450088412786,0.042511655462137435
2021-10-07,Maldives,Bangladesh,2,0,SAFF Cup,Malé,Maldives,False,0,0,0,0,A_Both_Correct,0.4831808583001521,0.2972323306821201,0.2195868110177279,0.4552101483426842,0.2645898781089782,0.2801999735483377
2021-10-07,Belgium,France,2,3,UEFA Nations League,Turin,Italy,True,2,2,0,0,D_Both_Wrong,0.4421260970289276,0.263755138565252,0.29411876440582035,0.4622620330985684,0.23471821474524732,0.30301975215618426
2021-10-07,Rwanda,Uganda,0,1,FIFA World Cup qualification,Kigali,Rwanda,False,2,2,0,0,D_Both_Wrong,0.4230971995245808,0.32623002154239283,0.2506727789330264,0.44700787370904743,0.3061664599193884,0.2468256663715643
2021-10-07,Uruguay,Colombia,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False,1,1,0,0,D_Both_Wrong,0.45006110364705826,0.31873670289759926,0.2312021934553425,0.4864949919811173,0.2863846345206991,0.22712037349818365
2021-10-07,Nigeria,Central African Republic,0,1,FIFA World Cup qualification,Lagos,Nigeria,False,2,2,0,0,D_Both_Wrong,0.8815614194232371,0.09597514554944613,0.02246343502731685,0.9215370725887752,0.05723070034898197,0.021232227062243026
2021-10-07,DR Congo,Madagascar,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,0,0,0,0,A_Both_Correct,0.710129124474878,0.19076790112614897,0.09910297439897303,0.7429562048676945,0.17171382579537292,0.08532996933693258
2021-10-07,Tunisia,Mauritania,3,0,FIFA World Cup qualification,Radès,Tunisia,False,0,0,0,0,A_Both_Correct,0.8234708920968814,0.1371043423185222,0.03942476558459648,0.821617633564528,0.13320663622648232,0.045175730208989726
2021-10-07,Iraq,Lebanon,0,0,FIFA World Cup qualification,Doha,Qatar,True,1,1,0,0,D_Both_Wrong,0.6530138171293175,0.24495960712490542,0.1020265757457771,0.6747267080897674,0.23093497249569772,0.09433831941453474
2021-10-07,South Korea,Syria,2,1,FIFA World Cup qualification,Ansan,South Korea,False,0,0,0,0,A_Both_Correct,0.7374421182830708,0.1917985255355787,0.07075935618135056,0.7956448006026979,0.15264174092149543,0.05171345847580667
2021-10-07,Saudi Arabia,Japan,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,0,0,2,2,D_Both_Wrong,0.327161768328863,0.2892132664809569,0.38362496519018013,0.3076281403279925,0.32040750269645657,0.37196435697555086
2021-10-07,China,Vietnam,3,2,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,0,0,0,0,A_Both_Correct,0.5591766433425659,0.23993609368168498,0.20088726297574905,0.5343414878814052,0.245433196510786,0.22022531560780884
2021-10-07,Australia,Oman,3,1,FIFA World Cup qualification,Doha,Qatar,True,0,0,0,0,A_Both_Correct,0.6369382548584822,0.2543425361302041,0.10871920901131368,0.7176594004755127,0.19764487984155688,0.08469571968293055
2021-10-07,United Arab Emirates,Iran,0,1,FIFA World Cup qualification,Dubai,United Arab Emirates,False,2,2,2,2,A_Both_Correct,0.2011543262255783,0.28094832617030946,0.5178973476041122,0.19233879601598455,0.2787035417723142,0.5289576622117012
2021-10-07,United States,Jamaica,2,0,FIFA World Cup qualification,Austin,United States,False,0,0,0,0,A_Both_Correct,0.7293457408273739,0.20132111491317767,0.06933314425944839,0.7713469892788262,0.17176557035268375,0.05688744036849009
2021-10-07,El Salvador,Panama,1,0,FIFA World Cup qualification,San Salvador,El Salvador,False,0,0,0,0,A_Both_Correct,0.4528905223809371,0.3320959910823912,0.21501348653667177,0.42716805840988176,0.3292247486199559,0.24360719297016234
2021-10-07,Mexico,Canada,1,1,FIFA World Cup qualification,Mexico City,Mexico,False,1,1,0,0,D_Both_Wrong,0.6666277075669871,0.2346978951377162,0.09867439729529663,0.6588074092492522,0.2409231966215464,0.10026939412920148
2021-10-07,Liberia,Cape Verde,1,2,FIFA World Cup qualification,Accra,Ghana,True,2,2,2,2,A_Both_Correct,0.3081111793381045,0.2801724103571908,0.4117164103047047,0.3516427747672733,0.2828119328838227,0.3655452923489041
2021-10-07,Equatorial Guinea,Zambia,2,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,0,0,0,0,A_Both_Correct,0.4067176371460686,0.2940726525198022,0.29920971033412924,0.4387406971312524,0.3163936178792601,0.24486568498948744
2021-10-07,Honduras,Costa Rica,0,0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1,1,0,0,D_Both_Wrong,0.4674660618322201,0.2974762230639626,0.2350577151038173,0.4415246315402513,0.3192818949444056,0.23919347351534292
2021-10-08,Liechtenstein,North Macedonia,0,4,FIFA World Cup qualification,Vaduz,Liechtenstein,False,2,2,2,2,A_Both_Correct,0.07281811523439484,0.1847507426021057,0.7424311421634994,0.07960801346849138,0.22157600305002595,0.6988159834814827
2021-10-08,Egypt,Libya,1,0,FIFA World Cup qualification,Alexandria,Egypt,False,0,0,0,0,A_Both_Correct,0.738473331669154,0.19849205576702394,0.06303461256382198,0.6560004480510696,0.2516513767441425,0.09234817520478793
2021-10-08,Angola,Gabon,3,1,FIFA World Cup qualification,Luanda,Angola,False,0,0,0,0,A_Both_Correct,0.47667245392856417,0.3280479634975541,0.1952795825738816,0.5185330666737755,0.2910132461600547,0.19045368716616978
2021-10-08,Cameroon,Mozambique,3,1,FIFA World Cup qualification,Douala,Cameroon,False,0,0,0,0,A_Both_Correct,0.8305383717651983,0.12249997191407674,0.04696165632072506,0.8390354238910643,0.11846203104677555,0.042502545062160134
2021-10-08,Malawi,Ivory Coast,0,3,FIFA World Cup qualification,Johannesburg,South Africa,True,2,2,2,2,A_Both_Correct,0.0910351514114905,0.2536888584274643,0.6552759901610452,0.09909728348590484,0.21868684019508594,0.6822158763190093
2021-10-08,Djibouti,Burkina Faso,0,4,FIFA World Cup qualification,Marrakesh,Morocco,True,2,2,2,2,A_Both_Correct,0.02960667140084206,0.061388682995021204,0.9090046456041366,0.0239619889574889,0.03802504964641071,0.9380129613961004
2021-10-08,Algeria,Niger,6,1,FIFA World Cup qualification,Algiers,Algeria,False,0,0,0,0,A_Both_Correct,0.9239554554386702,0.0551097669697054,0.020934777591624355,0.9263518629342012,0.05042960267336433,0.023218534392434483
2021-10-08,Germany,Romania,2,1,FIFA World Cup qualification,Hamburg,Germany,False,0,0,0,0,A_Both_Correct,0.761768674706823,0.16787578479619572,0.07035554049698113,0.7603767546434085,0.16736977123650995,0.07225347412008144
2021-10-08,Russia,Slovakia,1,0,FIFA World Cup qualification,Kazan,Russia,False,0,0,0,0,A_Both_Correct,0.5491224326671681,0.29850698387187474,0.1523705834609572,0.5835240660384966,0.25862426507703234,0.15785166888447102
2021-10-08,Cyprus,Croatia,0,3,FIFA World Cup qualification,Larnaca,Cyprus,False,2,2,2,2,A_Both_Correct,0.03922176941593789,0.12826918469054355,0.8325090458935186,0.02894740606569605,0.09058655426105923,0.8804660396732447
2021-10-08,Malta,Slovenia,0,4,FIFA World Cup qualification,Ta' Qali,Malta,False,2,2,2,2,A_Both_Correct,0.19431501476730106,0.28236580239115533,0.5233191828415436,0.20863651206101969,0.2987472974949629,0.49261619044401755
2021-10-08,Turkey,Norway,1,1,FIFA World Cup qualification,Istanbul,Turkey,False,1,1,0,0,D_Both_Wrong,0.5260855438756457,0.2526724162096605,0.22124203991469385,0.5163852114247423,0.23379855403587763,0.24981623453938015
2021-10-08,Latvia,Netherlands,0,1,FIFA World Cup qualification,Riga,Latvia,False,2,2,2,2,A_Both_Correct,0.0475184809495773,0.1029634829835192,0.8495180360669036,0.04523760529936675,0.09399917465999662,0.8607632200406368
2021-10-08,Gibraltar,Montenegro,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,False,2,2,2,2,A_Both_Correct,0.11438776730114557,0.17576514061963555,0.7098470920792189,0.08617232689041146,0.1852149987674881,0.7286126743421004
2021-10-08,Estonia,Belarus,2,0,FIFA World Cup qualification,Tallinn,Estonia,False,0,0,0,0,A_Both_Correct,0.5527156293405783,0.24594845638538074,0.2013359142740409,0.5273660430826086,0.26069763063227125,0.2119363262851202
2021-10-08,Czech Republic,Wales,2,2,FIFA World Cup qualification,Prague,Czech Republic,False,1,1,0,0,D_Both_Wrong,0.506447023826954,0.295086161753643,0.19846681441940306,0.48773146727318173,0.2950933514577147,0.21717518126910368
2021-10-08,Iceland,Armenia,1,1,FIFA World Cup qualification,Reykjavík,Iceland,False,1,1,0,0,D_Both_Wrong,0.6254662495351204,0.23086994912643896,0.1436638013384407,0.7308936811853792,0.16747413384963228,0.10163218496498845
2021-10-09,Poland,San Marino,5,0,FIFA World Cup qualification,Warsaw,Poland,False,0,0,0,0,A_Both_Correct,0.9784051629425085,0.014612561327268203,0.006982275730223437,0.9684251839311202,0.01652092369329333,0.015053892375586403
2021-10-09,Ethiopia,South Africa,1,3,FIFA World Cup qualification,Bahir Dar,Ethiopia,False,2,2,1,1,D_Both_Wrong,0.3166480569113153,0.3597457250586929,0.32360621802999173,0.3331341907895473,0.3476085465781923,0.3192572626322604
2021-10-09,Ghana,Zimbabwe,3,1,FIFA World Cup qualification,Cape Coast,Ghana,False,0,0,0,0,A_Both_Correct,0.7686052812373128,0.16614420275475825,0.06525051600792892,0.7760106461125691,0.16276397463998055,0.06122537924745032
2021-10-09,Togo,Congo,1,1,FIFA World Cup qualification,Lomé,Togo,False,1,1,0,0,D_Both_Wrong,0.4921343487146079,0.29184789857612303,0.21601775270926907,0.49169950100383336,0.2907733587157294,0.21752714028043707
2021-10-09,Senegal,Namibia,4,1,FIFA World Cup qualification,Thiès,Senegal,False,0,0,0,0,A_Both_Correct,0.814376011842766,0.13968299564868367,0.04594099250855032,0.8047208205522967,0.1377122672284033,0.0575669122193
2021-10-09,Uzbekistan,Malaysia,5,1,Friendly,Amman,Jordan,True,0,0,0,0,A_Both_Correct,0.7644708108765556,0.14636212651850125,0.08916706260494325,0.8575688039194429,0.10143476683245121,0.040996429248105884
